Subregion,Subregion_ID,date,HSIR,HSIR_24,Fr.Sal6.mn,Fr.Temp22.mn,Fr.Temp24.mn,Pr.Turb12.mn,Sal.mn,Temp.mn,MaxSpd.mn,week_end,week_start,alt,WYT,Sub2
Lower San Joaquin River,7,7/15/2015,0.003871562,0.198883213,0.999983612,0.005579238,0.358410408,0.051006385,1.091929967,24.40195704,0.329577611,29,28,NAA,C,SJR_low
Lower San Joaquin River,7,7/29/2015,0.000960125,0.061142625,0.999928297,0.001849927,0.093536593,0.040896383,1.135759419,24.99200593,0.315406202,31,30,NAA,C,SJR_low
Lower San Joaquin River,7,8/12/2015,0.000973016,0.07243914,0.999465644,0.002031752,0.121493194,0.031894799,1.200595631,24.82085989,0.330434697,33,32,NAA,C,SJR_low
Lower San Joaquin River,7,8/26/2015,0.002537696,0.108521678,0.999656228,0.00505651,0.210837938,0.030837932,1.232170376,24.68404387,0.31013874,35,34,NAA,C,SJR_low
Lower San Joaquin River,7,9/9/2015,0.001797424,0.155870002,0.999833567,0.003489052,0.339145448,0.020483709,1.21124512,24.27498261,0.327407904,37,36,NAA,C,SJR_low
Lower San Joaquin River,7,9/23/2015,0.003600654,0.2887142,0.999384061,0.007926167,0.477910547,0.397180538,1.258044456,23.9740481,0.305506174,39,38,NAA,C,SJR_low
Lower San Joaquin River,7,10/7/2015,0.041407982,0.39052491,0.999321813,0.087118846,0.929642658,0.015635037,1.198727463,22.97385609,0.333998934,41,40,NAA,C,SJR_low
Lower San Joaquin River,7,10/21/2015,0.108977315,0.422033234,0.998961718,0.250448788,0.999743699,0.011952462,1.317377821,22.40750437,0.300039137,43,42,NAA,C,SJR_low
Lower San Joaquin River,7,11/4/2015,0.587259728,0.596931907,0.998829006,0.991424059,1,0.303500027,1.36775679,20.51822095,0.338883461,45,44,NAA,C,SJR_low
Lower San Joaquin River,7,11/18/2015,0.532769575,0.532769575,0.999648836,1,1,0.182018286,1.190637338,15.79454611,0.317113879,47,46,NAA,C,SJR_low
NE Suisun,10,7/15/2015,0.053245202,0.339749044,0,0.182812645,0.999960125,0.996233347,10.87003709,22.3794019,0.483624177,29,28,NAA,C,NE_SnBay
NE Suisun,10,7/29/2015,0.008765077,0.319760001,0,0.054073388,0.943769619,0.963534928,11.07974125,23.0663716,0.456933593,31,30,NAA,C,NE_SnBay
NE Suisun,10,8/12/2015,0.002798859,0.306951384,0,0.033711964,0.965262457,0.86391159,11.65882082,23.1914886,0.471894152,33,32,NAA,C,NE_SnBay
NE Suisun,10,8/26/2015,0.014701591,0.275598677,0,0.071392908,0.847529774,0.879204019,11.68962136,23.11596443,0.444317452,35,34,NAA,C,NE_SnBay
NE Suisun,10,9/9/2015,0.019900704,0.314262948,0,0.087687092,0.995399857,0.836411999,11.86997137,22.77580334,0.461700285,37,36,NAA,C,NE_SnBay
NE Suisun,10,9/23/2015,0.03895301,0.30692935,0,0.13045239,0.96711089,0.811226374,12.72640945,22.77146295,0.438407963,39,38,NAA,C,NE_SnBay
NE Suisun,10,10/7/2015,0.183550434,0.286804267,0,0.65075743,1,0.689300667,12.5567768,21.64889824,0.472317289,41,40,NAA,C,NE_SnBay
NE Suisun,10,10/21/2015,0.263029933,0.281230261,0,0.942876841,1,0.61380318,12.35112012,21.22719924,0.417603298,43,42,NAA,C,NE_SnBay
NE Suisun,10,11/4/2015,0.275567512,0.275567512,0,1,1,0.663009665,12.47500624,20.05211435,0.48176209,45,44,NAA,C,NE_SnBay
NE Suisun,10,11/18/2015,0.285025164,0.285025164,0,1,1,0.685502398,11.92154085,16.12245232,0.464641577,47,46,NAA,C,NE_SnBay
NW Suisun,11,7/15/2015,0.063464699,0.329290813,0,0.349904002,0.999685233,0.982518932,14.32019259,21.64109584,0.467082763,29,28,NAA,C,NW_SnBay
NW Suisun,11,7/29/2015,0.017430054,0.298493529,0,0.271268693,0.923228238,0.970277576,14.35627199,22.14550693,0.432304263,31,30,NAA,C,NW_SnBay
NW Suisun,11,8/12/2015,0.011057701,0.299773513,0,0.271759589,0.952693475,0.940069683,14.6630779,22.30723034,0.461431735,33,32,NAA,C,NW_SnBay
NW Suisun,11,8/26/2015,0.029694673,0.274588905,0,0.303262158,0.876132298,0.944081923,15.02673719,21.97909837,0.401029936,35,34,NAA,C,NW_SnBay
NW Suisun,11,9/9/2015,0.0286558,0.313922455,0,0.307440398,0.997313064,0.892453616,15.10457496,21.53624315,0.435449956,37,36,NAA,C,NW_SnBay
NW Suisun,11,9/23/2015,0.08238944,0.291412899,0,0.460238779,0.958162898,0.833630007,15.47441654,21.22494415,0.391596472,39,38,NAA,C,NW_SnBay
NW Suisun,11,10/7/2015,0.19287677,0.283702262,0,0.763245602,1,0.730858755,15.19902698,20.28087778,0.451515929,41,40,NAA,C,NW_SnBay
NW Suisun,11,10/21/2015,0.271523005,0.286104607,0,0.973970734,1,0.672034002,15.24862338,19.77121434,0.36989091,43,42,NAA,C,NW_SnBay
NW Suisun,11,11/4/2015,0.263322585,0.263322585,0,1,1,0.647714719,15.18989426,18.2772182,0.459273645,45,44,NAA,C,NW_SnBay
NW Suisun,11,11/18/2015,0.282966783,0.282966783,0,1,1,0.692365263,14.09340547,13.1618854,0.422350574,47,46,NAA,C,NW_SnBay
SE Suisun,9,7/15/2015,0.013447174,0.216905217,0.011572889,0.04251251,1,0.924087782,11.56447476,22.59420529,0.83903146,29,28,NAA,C,SE_SnBay
SE Suisun,9,7/29/2015,0.001326805,0.211901813,0.004388201,0.00569417,0.966798632,0.857143964,11.82171864,23.26333405,0.795529623,31,30,NAA,C,SE_SnBay
SE Suisun,9,8/12/2015,9.34E-05,0.194529611,0.000976766,0.000771884,0.967273943,0.791415173,12.36633422,23.37716225,0.827544482,33,32,NAA,C,SE_SnBay
SE Suisun,9,8/26/2015,0.002770409,0.181917835,0.001981743,0.009620172,0.840755742,0.785655181,12.26333867,23.3072985,0.779252748,35,34,NAA,C,SE_SnBay
SE Suisun,9,9/9/2015,0.003927647,0.200363683,0.001298382,0.012683691,0.999256705,0.726431584,12.59354126,22.93328272,0.799160226,37,36,NAA,C,SE_SnBay
SE Suisun,9,9/23/2015,0.018460613,0.209630247,0,0.088136755,0.989491299,0.661176426,13.47475226,22.81999542,0.748317873,39,38,NAA,C,SE_SnBay
SE Suisun,9,10/7/2015,0.106530172,0.175854376,0.000107849,0.598817036,1,0.564846929,13.16886458,21.76552242,0.812454758,41,40,NAA,C,SE_SnBay
SE Suisun,9,10/21/2015,0.180192859,0.186260856,1.65E-05,0.973154243,1,0.478815285,13.0394489,21.27289953,0.730090195,43,42,NAA,C,SE_SnBay
SE Suisun,9,11/4/2015,0.165292246,0.165292246,3.57E-05,1,1,0.529087963,13.08426932,20.16070811,0.834317008,45,44,NAA,C,SE_SnBay
SE Suisun,9,11/18/2015,0.192502896,0.192502896,0.003710618,1,1,0.626315165,12.47105968,16.5111684,0.785492905,47,46,NAA,C,SE_SnBay
SW Suisun,8,7/15/2015,0.005235351,0.155805101,0,0.023264932,0.999975557,0.852973396,18.25716924,22.63476281,0.957116825,29,28,NAA,C,SW_SnBay
SW Suisun,8,7/29/2015,0.000463282,0.168722419,0,0.002516536,0.977304928,0.808255486,18.63491306,23.23095019,0.869797615,31,30,NAA,C,SW_SnBay
SW Suisun,8,8/12/2015,0.000319497,0.150932546,0,0.001891791,0.969369251,0.783904461,18.87944503,23.36183146,0.922231755,33,32,NAA,C,SW_SnBay
SW Suisun,8,8/26/2015,0.001567227,0.159058808,0,0.00638093,0.919812194,0.755956273,19.07398482,23.26195291,0.853320872,35,34,NAA,C,SW_SnBay
SW Suisun,8,9/9/2015,0.002166433,0.156459066,0,0.014325665,0.999870019,0.728545196,18.99088308,22.85518175,0.905428065,37,36,NAA,C,SW_SnBay
SW Suisun,8,9/23/2015,0.065783898,0.185703025,0,0.376109842,0.999351185,0.667036313,19.73393574,22.37174812,0.792183204,39,38,NAA,C,SW_SnBay
SW Suisun,8,10/7/2015,0.107640691,0.142909951,0,0.773774222,1,0.561707804,19.25834777,21.37478748,0.893283906,41,40,NAA,C,SW_SnBay
SW Suisun,8,10/21/2015,0.176160381,0.176253696,0,0.999625075,1,0.524944597,19.49319289,20.81949304,0.765987732,43,42,NAA,C,SW_SnBay
SW Suisun,8,11/4/2015,0.116043066,0.116043066,0,1,1,0.515750356,19.33595472,19.79788982,0.990064185,45,44,NAA,C,SW_SnBay
SW Suisun,8,11/18/2015,0.132069261,0.132069261,0,1,1,0.535413873,18.65269563,16.17170317,0.930136864,47,46,NAA,C,SW_SnBay
Sacramento River,1,7/15/2015,0.000411909,0.063586514,1,0.001041924,0.15580995,0.011594159,0.100880905,25.13107346,0.440965145,29,28,NAA,C,SacR
Sacramento River,1,7/29/2015,0.000375893,0.049183931,1,0.00064174,0.088137749,0.047119733,0.09806202,25.14773285,0.430452965,31,30,NAA,C,SacR
Sacramento River,1,8/12/2015,9.00E-06,0.005395813,1,0.00013373,0.011179336,0.003942155,0.109548438,25.28465228,0.432482817,33,32,NAA,C,SacR
Sacramento River,1,8/26/2015,5.07E-05,0.002996363,1,0.00062414,0.008513624,0.001917033,0.10242617,25.40441842,0.413843118,35,34,NAA,C,SacR
Sacramento River,1,9/9/2015,0.000216549,0.088076131,1,0.001107372,0.249527989,0.012208998,0.107569864,24.63854501,0.425992353,37,36,NAA,C,SacR
Sacramento River,1,9/23/2015,0.02187787,0.255531762,1,0.042085157,0.682194241,0.000424063,0.104227407,23.55713414,0.405302098,39,38,NAA,C,SacR
Sacramento River,1,10/7/2015,0.063845705,0.411185033,1,0.170846331,0.998337314,0.000196233,0.106549433,22.54172776,0.429580675,41,40,NAA,C,SacR
Sacramento River,1,10/21/2015,0.265526387,0.415587779,1,0.808684777,0.999967891,0.000210274,0.102615788,21.53813586,0.384328394,43,42,NAA,C,SacR
Sacramento River,1,11/4/2015,0.411377477,0.411377818,1,0.999999352,1,0,0.110424085,18.94968375,0.419592756,45,44,NAA,C,SacR
Sacramento River,1,11/18/2015,0.448696901,0.448696901,1,1,1,0.062870275,0.111830113,13.51652284,0.398613296,47,46,NAA,C,SacR
South Delta,4,7/15/2015,0.009989078,0.106083696,1,0.019300089,0.21846591,0.132586189,0.44628011,25.62144761,0.209110493,29,28,NAA,C,S_Delta
South Delta,4,7/29/2015,0.004861344,0.078360005,1,0.008850419,0.118072278,0.162686981,0.459589039,25.7082139,0.198304264,31,30,NAA,C,S_Delta
South Delta,4,8/12/2015,0.000973796,0.047339253,1,0.00277485,0.083781911,0.124400437,0.458389811,25.66789914,0.207990531,33,32,NAA,C,S_Delta
South Delta,4,8/26/2015,0.001572174,0.032137438,1,0.003183414,0.056291457,0.112793886,0.461203644,25.71342361,0.192826781,35,34,NAA,C,S_Delta
South Delta,4,9/9/2015,0.034561677,0.129663072,1,0.064792978,0.28650751,0.094546504,0.465671512,24.67742179,0.205152324,37,36,NAA,C,S_Delta
South Delta,4,9/23/2015,0.015081046,0.214982488,1,0.032944962,0.36764307,0.25538014,0.464440465,24.25596776,0.191410186,39,38,NAA,C,S_Delta
South Delta,4,10/7/2015,0.033457567,0.320852278,1,0.094336734,0.749376308,0.033260695,0.456572546,23.28993404,0.210481639,41,40,NAA,C,S_Delta
South Delta,4,10/21/2015,0.078861278,0.403469875,1,0.247415904,0.9543919,0.020702638,0.470709575,22.59765254,0.193074848,43,42,NAA,C,S_Delta
South Delta,4,11/4/2015,0.535841097,0.553841007,1,0.967447058,1,0.20493224,0.512252658,19.93339386,0.210805095,45,44,NAA,C,S_Delta
South Delta,4,11/18/2015,0.467337708,0.467337708,1,1,1,0.070202303,0.528778044,14.49759632,0.209056563,47,46,NAA,C,S_Delta
Suisun Marsh,5,7/15/2015,0.077133958,0.338508208,0.026063081,0.292179923,0.924161397,0.930438956,10.1188826,22.23948483,0.343342102,29,28,NAA,C,SnMarsh
Suisun Marsh,5,7/29/2015,0.039153498,0.29008437,0.018015323,0.175434437,0.832972497,0.874474924,10.81677884,22.78392553,0.325789063,31,30,NAA,C,SnMarsh
Suisun Marsh,5,8/12/2015,0.037856927,0.28792652,0.009701973,0.180546871,0.85482008,0.836761859,11.52265718,22.83893822,0.35154502,33,32,NAA,C,SnMarsh
Suisun Marsh,5,8/26/2015,0.048941432,0.259585182,0.000409967,0.215883693,0.7901067,0.810405859,12.11006152,22.6609223,0.311222425,35,34,NAA,C,SnMarsh
Suisun Marsh,5,9/9/2015,0.049672577,0.315362321,0.00021044,0.222215708,0.950870193,0.764543392,11.59735198,22.30586271,0.342576808,37,36,NAA,C,SnMarsh
Suisun Marsh,5,9/23/2015,0.081891679,0.272927549,1.16E-06,0.324621743,0.855313529,0.72261025,10.22429273,22.10632302,0.308116852,39,38,NAA,C,SnMarsh
Suisun Marsh,5,10/7/2015,0.209265444,0.3164105,0.000296885,0.694851134,0.999999931,0.708315172,9.772604356,20.98475208,0.352046249,41,40,NAA,C,SnMarsh
Suisun Marsh,5,10/21/2015,0.277979833,0.323087167,0,0.848470348,1,0.710611189,10.44611111,20.66091053,0.293540298,43,42,NAA,C,SnMarsh
Suisun Marsh,5,11/4/2015,0.307547744,0.307547744,9.83E-06,1,1,0.637113082,11.13621212,19.02766925,0.352696656,45,44,NAA,C,SnMarsh
Suisun Marsh,5,11/18/2015,0.325883852,0.325883852,0.015052445,1,1,0.711700303,9.588055589,14.06374241,0.318797605,47,46,NAA,C,SnMarsh
Yolo Bypass,0,7/15/2015,0.029610791,0.135653529,1,0.057819477,0.292340993,0.227731428,0.103922382,25.00454681,0.276952415,29,28,NAA,C,Yolo
Yolo Bypass,0,7/29/2015,0.020734577,0.120342876,1,0.036081958,0.24859333,0.216825197,0.106550102,25.09917803,0.309240167,31,30,NAA,C,Yolo
Yolo Bypass,0,8/12/2015,0.015201012,0.098578838,1,0.027210409,0.206309173,0.210656109,0.10866975,25.2678352,0.272280833,33,32,NAA,C,Yolo
Yolo Bypass,0,8/26/2015,0.034700756,0.146875974,1,0.053913649,0.294659149,0.196272628,0.109831992,24.82268541,0.210550738,35,34,NAA,C,Yolo
Yolo Bypass,0,9/9/2015,0.063856205,0.207682535,1,0.088748565,0.390576223,0.205508579,0.112547764,24.28858746,0.225102184,37,36,NAA,C,Yolo
Yolo Bypass,0,9/23/2015,0.081116683,0.254136547,1,0.138296559,0.54209586,0.210018073,0.120674966,23.7424104,0.208654458,39,38,NAA,C,Yolo
Yolo Bypass,0,10/7/2015,0.185590928,0.381167847,1,0.391414903,0.873220848,0.189202249,0.12158444,22.4077447,0.260955785,41,40,NAA,C,Yolo
Yolo Bypass,0,10/21/2015,0.20326819,0.423943906,1,0.425138204,0.903287228,0.252688103,0.118726013,22.06838432,0.202372221,43,42,NAA,C,Yolo
Yolo Bypass,0,11/4/2015,0.415616753,0.508576157,1,0.893574173,0.973165791,0.250612517,0.116491803,19.96406468,0.23110994,45,44,NAA,C,Yolo
Yolo Bypass,0,11/18/2015,0.538700643,0.544459417,1,0.995457899,1,0.205740865,0.116508075,14.80030306,0.214373769,47,46,NAA,C,Yolo
